epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,7.71685,0,7.72028,0,0,0,0,0,0,4.42969,0,0.000139905,0.000139905,0.000139905
20,7.9558,0,7.7036,0,0,0,0,0,0,4.42969,0,0.000145326,0.000145326,0.000145326
21,8.16391,0,7.67998,0,0,0,0,0,0,4.42969,0,0.0001505,0.0001505,0.0001505
22,8.39032,0,7.65455,0,0,0,0,0,0,4.42969,0,0.000155426,0.000155426,0.000155426
23,8.59709,0,7.61683,0,0,0,0,0,0,4.42969,0,0.000160105,0.000160105,0.000160105
24,8.81736,0,7.59847,0,0,0,0,0,0,4.42969,0,0.000164536,0.000164536,0.000164536
25,9.12905,0,7.64331,0,0,0,0,0,0,4.42969,0,0.00016872,0.00016872,0.00016872
26,9.32693,0,7.55443,0,0,0,0,0,0,4.42969,0,0.000172656,0.000172656,0.000172656
27,9.5467,0,7.59829,0,0,0,0,0,0,4.42969,0,0.000176345,0.000176345,0.000176345
28,9.79492,0,7.58705,0,0,0,0,0,0,4.42969,0,0.000179786,0.000179786,0.000179786
29,10.0087,0,7.49462,0,0,0,0,0,0,4.42969,0,0.00018298,0.00018298,0.00018298
30,10.2179,0,7.4965,0,0,0,0,0,0,4.42969,0,0.000185926,0.000185926,0.000185926
31,10.4574,0,7.53127,0,0,0,0,0,0,4.42188,0,0.000188625,0.000188625,0.000188625
32,10.6493,0,7.44938,0,0,0,0,0,0,4.42188,0,0.000191076,0.000191076,0.000191076
33,10.8782,0,7.44046,0,0,0,0,0,0,4.42188,0,0.00019328,0.00019328,0.00019328
34,11.1092,0,7.48318,0,0,0,0,0,0,4.38672,0,0.000195236,0.000195236,0.000195236
35,11.3419,0,7.39048,0,0,0,0,0,0,4.38672,0,0.000196945,0.000196945,0.000196945
36,11.5511,0,7.38416,0,0,0,0,0,0,4.38672,0,0.000198406,0.000198406,0.000198406
37,11.768,0,7.38137,0,0,0,0,0,0,4.38672,0,0.00019962,0.00019962,0.00019962
38,11.9963,0,7.37945,0,0,0,0,0,0,4.32812,0,0.000200586,0.000200586,0.000200586
39,12.1996,0,7.32105,0,0,0,0,0,0,4.32812,0,0.000201305,0.000201305,0.000201305
40,12.4014,0,7.36433,0,0,0,0,0,0,4.32812,0,0.000201776,0.000201776,0.000201776
41,12.5944,0,7.34913,0,0,0,0,0,0,4.32812,0,0.000202,0.000202,0.000202
42,12.9098,0,7.33988,0,0,0,0,0,0,4.20312,0,0.000201976,0.000201976,0.000201976
43,13.1304,0,7.23573,0,0,0,0,0,0,4.20312,0,0.000201705,0.000201705,0.000201705
44,13.3267,0,7.27445,0,0,0,0,0,0,4.20312,0,0.000201186,0.000201186,0.000201186
45,13.5385,0,7.23781,0,0,0,0,0,0,4.20312,0,0.00020042,0.00020042,0.00020042
46,13.7662,0,7.27049,0,0,0,0,0,0,4.0625,0,0.000199406,0.000199406,0.000199406
47,13.9821,0,7.18257,0,0,0,0,0,0,4.0625,0,0.000198145,0.000198145,0.000198145
48,14.1917,0,7.18309,0,0,0,0,0,0,4.0625,0,0.000196636,0.000196636,0.000196636
49,14.4067,0,7.18549,0,0,0,0,0,0,4.0625,0,0.00019488,0.00019488,0.00019488
50,14.6324,0,7.18856,0,0,0,0,0,0,3.79102,0,0.000192876,0.000192876,0.000192876
51,14.8336,0,7.10781,0,0,0,0,0,0,3.79102,0,0.000190625,0.000190625,0.000190625
52,15.0448,0,7.11649,0,0,0,0,0,0,3.79102,0,0.000188126,0.000188126,0.000188126
53,15.2419,0,7.10279,0,0,0,0,0,0,3.79102,0,0.00018538,0.00018538,0.00018538
54,15.4489,0,7.10203,0,0,0,0,0,0,3.79102,0,0.000182386,0.000182386,0.000182386
55,15.682,0,7.1283,0,0,0,0,0,0,3.51953,0,0.000179145,0.000179145,0.000179145
56,15.9517,0,7.04946,0,0,0,0,0,0,3.51953,0,0.000175656,0.000175656,0.000175656
57,16.1508,0,7.0826,0,0,0,0,0,0,3.51953,0,0.00017192,0.00017192,0.00017192
58,16.3499,0,7.02877,0,0,0,0,0,0,3.51953,0,0.000167936,0.000167936,0.000167936
59,16.5558,0,7.07666,0,0,0,0,0,0,3.51953,0,0.000163705,0.000163705,0.000163705
60,16.7794,0,7.08429,0,0,0,0,0,0,3.28516,0,0.000159226,0.000159226,0.000159226
61,16.9571,0,7.02228,0,0,0,0,0,0,3.28516,0,0.0001545,0.0001545,0.0001545
62,17.1596,0,6.97266,0,0,0,0,0,0,3.28516,0,0.000149526,0.000149526,0.000149526
63,17.3487,0,6.98014,0,0,0,0,0,0,3.28516,0,0.000144305,0.000144305,0.000144305
64,17.5448,0,7.00558,0,0,0,0,0,0,3.28516,0,0.000138836,0.000138836,0.000138836
65,17.7699,0,7.04999,0,0,0,0,0,0,3.1582,0,0.00013312,0.00013312,0.00013312
66,17.9723,0,6.94741,0,0,0,0,0,0,3.1582,0,0.000127156,0.000127156,0.000127156
67,18.1832,0,6.92662,0,0,0,0,0,0,3.1582,0,0.000120945,0.000120945,0.000120945
68,18.3668,0,6.94692,0,0,0,0,0,0,3.1582,0,0.000114486,0.000114486,0.000114486
69,18.5558,0,6.986,0,0,0,0,0,0,3.1582,0,0.00010778,0.00010778,0.00010778
70,18.7513,0,6.93574,0,0,0,0,0,0,3.1582,0,0.000100826,0.000100826,0.000100826
71,21.2042,0,6.94708,0,0,0,0,0,0,3.04297,0,9.3625e-05,9.3625e-05,9.3625e-05
72,21.4593,0,6.9203,0,0,0,0,0,0,3.04297,0,8.61763e-05,8.61763e-05,8.61763e-05
73,21.7343,0,6.91816,0,0,0,0,0,0,3.04297,0,7.848e-05,7.848e-05,7.848e-05
74,21.9368,0,6.92029,0,0,0,0,0,0,3.04297,0,7.05363e-05,7.05363e-05,7.05363e-05
75,22.1659,0,6.91736,0,0,0,0,0,0,3.04297,0,6.2345e-05,6.2345e-05,6.2345e-05
76,22.4151,0,6.91062,0,0,0,0,0,0,3.04297,0,5.39062e-05,5.39062e-05,5.39062e-05
77,22.6744,0,6.92703,0,0,0,0,0,0,2.93359,0,4.522e-05,4.522e-05,4.522e-05
78,22.9323,0,6.90574,0,0,0,0,0,0,2.93359,0,3.62862e-05,3.62862e-05,3.62862e-05
79,23.1382,0,6.90852,0,0,0,0,0,0,2.93359,0,2.7105e-05,2.7105e-05,2.7105e-05
80,23.3551,0,6.89942,0,0,0,0,0,0,2.93359,0,1.76762e-05,1.76762e-05,1.76762e-05
